year_harvest	NUMD	ETP_1	ETP_10	ETP_11	ETP_12	ETP_2	ETP_3	ETP_4	ETP_5	ETP_6	ETP_9	PR_1	PR_10	PR_11	PR_12	PR_2	PR_3	PR_4	PR_5	PR_6	PR_9	RV_1	RV_10	RV_11	RV_12	RV_2	RV_3	RV_4	RV_5	RV_6	RV_9	SeqPR_1	SeqPR_10	SeqPR_11	SeqPR_12	SeqPR_2	SeqPR_3	SeqPR_4	SeqPR_5	SeqPR_6	SeqPR_9	Tn_1	Tn_10	Tn_11	Tn_12	Tn_2	Tn_3	Tn_4	Tn_5	Tn_6	Tn_9	Tn17.2_1	Tn17.2_10	Tn17.2_11	Tn17.2_12	Tn17.2_2	Tn17.2_3	Tn17.2_4	Tn17.2_5	Tn17.2_6	Tn17.2_9	Tx_1	Tx_10	Tx_11	Tx_12	Tx_2	Tx_3	Tx_4	Tx_5	Tx_6	Tx_9	Tx010_1	Tx010_10	Tx010_11	Tx010_12	Tx010_2	Tx010_3	Tx010_4	Tx010_5	Tx010_6	Tx010_9	Tx34_1	Tx34_10	Tx34_11	Tx34_12	Tx34_2	Tx34_3	Tx34_4	Tx34_5	Tx34_6	Tx34_9
52	9	0.230575	1.04561	0.716829	0.310922	0.616801	1.46834	2.51759	2.86327	3.64034	2.22076	1.44411	0.895555	2.77636	2.8471	2.08389	1.57853	0.6568	1.90942	1.50163	1.11256	35.979	86.6814	45.0509	29.3914	58.1292	128.447	196.706	199.445	229.248	146.641	0.441318	0.63418	0.671631	0.725806	0.62614	0.364791	0.293972	0.525395	0.50922	0.295035	-2.15148	6.1158	6.59947	0.255496	0.488619	2.02188	4.98185	8.172	12.9448	10.6141	0	0	0	0	0	0	0	0	0	0	1.89434	15.3312	11.885	5.87525	5.43715	10.7549	15.8018	16.063	21.7836	21.2189	21.1702	3.10638	7.90426	17.3936	16	13.9043	4.53191	3.95745	0	0	0	0	0	0	0	0	0	0	0	0
55	9	0.190876	0.934369	0.44207	0.430054	0.439225	1.02956	1.94278	1.73561	3.25542	2.0692	2.04367	3.24824	2.02436	3.36061	2.6462	1.86092	2.78797	4.54312	2.93557	1.73785	25.6402	74.3972	36.4584	28.7936	59.0745	98.6425	151.996	133.847	214.045	148.481	0.580645	0.431366	0.588652	0.685999	0.663374	0.43617	0.321631	0.770076	0.644681	0.36383	0.80418	8.10781	4.31203	3.197	-1.05524	1.02342	5.48501	8.0927	11.9366	9.15307	0	0	0	0	0	0	0	0	0	0	4.17153	15.2727	9.19506	7.28392	3.64957	8.1354	13.5936	13.9892	20.4357	20.9044	23.9468	3.6383	17.4043	22.3723	24.383	21.117	9.5	1.6383	0	0	0	0	0	0	0	0	0	0	0	0
1	10	0.606425	1.17957	0.605805	0.455459	0.828331	1.12009	2.11486	2.90594	4.01264	2.40729	1.29838	0.846758	4.17767	3.50364	6.60594	2.77305	3.08834	1.4379	2.26148	0.725434	66.5083	96.5663	46.604	37.9636	98.8993	96.454	156.272	200.063	245.321	164.954	0.284727	0.31896	0.583673	0.470704	0.437682	0.568137	0.516667	0.305135	0.35102	0.14932	1.81528	9.10839	6.06012	4.33858	3.37414	6.9355	7.54637	11.0189	14.6204	16.2857	0	0	0	0	0	0	0	0	0	0	7.93062	16.6647	10.4727	9.32538	10.0042	12.5561	14.2569	17.9653	22.3143	24.3921	19.3878	1.20408	13.0714	18.4388	12	5.28571	3.70408	0.653061	0	0	0	0	0	0	0	0	0	0	0	0
2	10	0.553003	0.980509	0.627866	0.528777	0.729189	1.20297	2.7882	3.61502	3.7561	1.61216	1.17676	3.39903	1.05581	4.81032	0.553445	3.50152	0.999464	0.429501	1.90862	4.24831	59.0994	82.2402	71.88	42.3078	82.466	105.364	194.349	243.585	225.397	122.174	0.343976	0.567808	0.254082	0.638578	0.238213	0.577683	0.235034	0.184003	0.316327	0.554762	1.59577	10.2606	5.10286	4.63	3.32085	6.36997	6.95923	11.9818	15.7626	15.2426	0	0	0	0	0	0	0	0	0	0	6.99371	15.7704	10.9515	9.38081	10.5473	12.289	14.2095	20.7321	23.3273	21.1384	12.3571	2.36735	11.1122	18.2755	11.8469	6.06122	4.02041	0.112245	0	0	0	0	0	0	0	0	0	0	0.0102041	0
10	10	0.834268	1.46657	0.669689	0.700326	0.650488	1.56971	2.1596	2.91674	3.90214	2.21456	2.98725	0.966917	2.51477	1.53316	2.17729	1.32481	1.55762	3.59716	1.758	1.57008	64.7118	114.526	58.2864	49.8819	70.2113	134.269	168.082	188.868	247.547	146.157	0.570112	0.230086	0.588095	0.451613	0.409923	0.26366	0.418707	0.488479	0.348639	0.279252	2.52934	11.8121	7.27312	1.30507	2.91251	4.23254	7.49868	9.81986	13.666	13.3775	0	0	0	0	0	0	0	0	0	0	7.99149	19.7328	12.5592	5.40465	9.00423	11.004	14.6834	17.0352	21.4499	21.1588	22.0714	0.520408	6.19388	23	17.5	12.9796	2.77551	1.33673	0.0612245	0.0306122	0	0	0	0	0	0	0	0	0.510204	0
11	10	0.57778	1.54797	0.605107	0.557654	0.872242	1.1935	1.90202	2.82872	3.1849	2.03135	1.23272	0.45271	8.35698	3.87063	1.43426	5.61024	6.16853	1.52659	0.998053	0.929296	61.6792	121.857	52.6527	46.2856	86.0787	101.126	137.858	190.279	196.311	141.99	0.272877	0.182028	0.519728	0.496708	0.435131	0.532916	0.517007	0.306452	0.27483	0.509864	3.34637	11.2469	6.32668	3.78434	0.457586	5.41965	7.58627	10.7211	12.3806	12.317	0	0	0	0	0	0	0	0	0	0	8.58735	20.0876	11.8893	8.53967	6.8281	10.8033	13.486	17.5711	19.8152	21.5466	17.8265	0.0612245	6.20408	15.8776	16.6327	13.0306	4.73469	0.418367	0.22449	0.0204082	0	0	0	0	0	0	0	0	0	0
12	10	0.507352	1.4465	0.701443	0.567618	1.07783	1.37843	2.30227	3.09191	3.53708	2.06149	1.64398	3.67793	0.867675	4.8488	2.05032	2.1691	1.66545	2.79699	1.96221	4.19773	51.8967	116.47	70.7114	43.8217	79.297	113.488	161.656	201.914	212.351	150.361	0.374918	0.234036	0.408844	0.629361	0.569242	0.560566	0.55034	0.437459	0.468707	0.55	3.67112	11.3385	4.90554	0.566515	3.63844	2.36729	5.88649	10.23	15.7786	13.0346	0	0	0	0	0	0	0	0	0	0	9.23453	18.1324	11.7944	5.15837	9.36256	8.71541	13.263	17.7393	22.9078	20.4541	16.2755	0.0816327	8.38776	25.2245	13.3061	18.8571	7.7551	0.571429	0	0	0	0	0	0	0	0	0	0	0	0
14	10	0.522387	1.27915	0.700315	0.56459	0.641936	1.41815	2.06555	2.83838	3.22997	2.57877	5.36597	1.08571	2.43805	6.42709	3.70673	2.21092	4.06935	2.4404	3.15007	3.22411	52.3147	123.796	66.5907	51.2276	63.5713	132.807	144.507	192.76	207.496	178.579	0.594799	0.246215	0.427891	0.364384	0.639338	0.411455	0.730272	0.343976	0.445918	0.298299	2.9698	10.4556	2.96738	4.82952	4.22611	5.13936	6.2181	9.51807	12.6752	13.7706	0	0	0	0	0	0	0	0	0	0	7.18557	18.8533	8.84798	9.27137	9.50521	12.9256	12.2973	16.5022	19.3866	21.9089	23.4184	0.0204082	18.1531	17.6224	16.3673	7.46939	9.03061	2.97959	0.132653	0	0	0	0	0	0	0	0	0	0	0
16	10	0.655993	1.53199	1.06652	0.58348	0.834272	1.0529	2.20298	3.21525	3.99045	2.52442	1.05546	0.560559	0.764287	4.49799	4.74198	5.14174	2.86326	1.62852	1.13823	1.05219	62.4958	127.132	81.4789	53.928	69.5239	92.6984	161.911	205.156	237.229	162.38	0.341343	0.134957	0.177211	0.516787	0.577259	0.532916	0.388095	0.434826	0.286054	0.294558	4.2107	8.29126	5.47327	2.19412	3.35591	5.53097	6.76937	10.1745	13.8552	14.0604	0	0	0	0	0	0	0	0	0	0	10.3067	16.6972	12.5627	8.17905	8.11943	11.1245	13.3656	17.7183	22.3559	22.4923	13.3469	0.55102	6.71429	19.9796	20.2449	10.9082	4.71429	1.28571	0.0306122	0.244898	0	0	0	0	0	0	0	0	0	0
18	10	0.957129	1.50944	0.745663	0.501695	0.88827	1.77005	2.10104	3.16803	4.96687	1.97875	0.676908	0.380336	3.46835	1.47899	2.69874	1.59174	3.3044	1.3269	0.417622	1.14784	74.0755	119.066	66.8333	47.8494	92.7426	151.798	158.37	209.156	289.992	147.668	0.263331	0.145161	0.486735	0.329822	0.440887	0.367347	0.516327	0.25971	0.163605	0.32483	2.64402	8.96245	4.83407	3.0121	3.8606	4.17072	6.12714	10.9351	16.0827	13.3332	0	0	0	0	0	0	0	0	0	0	7.89675	16.3239	10.8133	6.87415	9.69971	12.0624	12.778	18.5998	26.157	21.0421	20.2347	2.22449	12.7449	23.898	13.8163	10.6735	6.44898	0.346939	0.0510204	0.132653	0	0	0	0	0	0	0	0	0.0306122	0
26	10	0.698439	1.53006	0.507488	0.608893	1.02238	1.65025	2.84499	2.58192	3.98448	2.65909	3.48059	1.21453	2.68103	1.37636	2.4997	3.1738	1.67424	3.21334	1.08449	0.441992	53.4625	129.542	58.3121	68.338	89.4005	134.307	203.801	176.72	242.853	178.668	0.620474	0.219552	0.470068	0.35056	0.472906	0.496379	0.242517	0.579987	0.286735	0.159184	3.34968	10.4504	8.54403	2.84422	1.47182	3.20514	6.53239	8.25342	13.9307	14.23	0	0	0	0	0	0	0	0	0	0	8.24498	18.2893	13.0731	9.50429	7.48593	9.79744	14.8837	14.2423	21.2018	23.2155	20.7245	1.79592	6.30612	17.6122	22.1429	14.4184	4.18367	3.57143	0.408163	0.0714286	0	0	0	0	0	0	0	0	0	0.173469
28	10	0.620073	1.39	0.673544	0.645165	0.619939	1.52315	1.53564	3.16633	4.28679	3.55161	5.96201	3.30922	1.25696	1.23946	2.20868	1.77142	3.50696	0.614176	0.660179	0.0303841	48.3086	117.075	70.7649	59.7099	73.2365	142.845	127.472	219.865	245.356	211.246	0.734694	0.249506	0.284354	0.266623	0.592566	0.433509	0.647619	0.209348	0.130952	0.014966	2.91896	11.2773	3.02798	3.35676	0.57691	4.65242	4.95366	11.9797	14.8533	15.1515	0	0	0	0	0	0	0	0	0	0	7.73785	19.2851	8.61628	9.62404	5.35325	11.8692	10.7933	19.9479	22.2869	25.343	21.2245	0.571429	15.2143	14.5306	19.7449	9.69388	11.898	0.306122	0.112245	0	0	0	0	0	0	0	0	0	0	0
33	10	0.522052	1.35719	0.708102	0.553183	0.839269	1.33139	2.58807	3.49586	3.90285	2.60095	1.08941	3.45846	1.6206	1.883	1.75002	5.63728	2.30475	4.05078	1.36728	1.22401	63.8592	105.702	68.2265	62.7919	94.081	114.154	190.813	222.482	235.829	167.566	0.335418	0.527321	0.567007	0.328176	0.524417	0.465109	0.412585	0.452271	0.407823	0.312925	2.27884	11.4045	6.25318	0.724059	1.52885	6.87385	5.89176	9.09547	13.7152	14.0141	0	0	0	0	0	0	0	0	0	0	8.1807	17.9344	11.2364	5.94795	8.02586	13.0847	13.852	15.7953	21.247	22.8134	21.0612	0.336735	10.0714	24.7347	16.5816	5.91837	6.90816	6.78571	0.0612245	0	0	0	0	0	0	0	0	0	0.102041	0
36	10	0.806697	1.2091	0.668337	0.655125	0.864	2.27379	2.34904	3.7229	5.06341	2.6743	1.88366	4.15745	3.28773	3.04655	3.58651	0.858007	5.63951	1.72882	2.1453	4.64	79.3399	96.6795	73.093	57.5903	84.1942	167.299	168.644	240.693	286.965	171.87	0.522712	0.63002	0.296599	0.531271	0.568149	0.14944	0.653061	0.312377	0.245578	0.337415	3.39968	8.63881	4.88908	5.15356	3.69848	7.41332	5.82797	11.4759	14.4654	12.4022	0	0	0	0	0	0	0	0	0	0	8.9615	15.1521	10.8567	10.6781	9.17665	15.1638	12.0823	19.5779	22.986	20.7999	17.6531	5.02041	12.102	11.5408	16.449	2.84694	12.8776	0.336735	0.0612245	0.459184	0	0	0	0	0	0	0	0	0.0918367	0
37	10	0.795566	1.25895	0.881581	0.662055	1.2264	2.20015	3.15094	3.56535	4.42687	2.42657	3.40644	2.80615	1.41784	1.1918	1.88765	1.80993	1.46328	2.77753	1.04638	4.91034	71.8584	105.674	74.3797	63.3459	104.457	164.084	214.247	230.654	266.625	153.61	0.469388	0.443055	0.278571	0.325214	0.516399	0.328506	0.271088	0.411455	0.289796	0.555102	2.66714	10.5669	8.9424	4.98026	5.16961	3.72108	7.21555	10.5834	14.0875	12.8926	0	0	0	0	0	0	0	0	0	0	8.44437	17.3053	14.7708	10.3319	12.3274	12.0927	15.7421	18.9791	21.9317	20.3516	18.5204	0.357143	2.12245	11.8163	6.64286	8.32653	3.46939	1.16327	0.214286	0.306122	0	0	0	0	0	0	0	0	0	0
42	10	0.699115	1.32594	0.851843	0.669156	1.21388	2.03933	2.31498	3.25131	4.32541	2.45572	1.22776	1.32117	9.07958	2.37327	2.99521	2.00501	2.81718	2.03344	4.83397	1.64814	77.1229	110.017	80.8944	56.9318	101.396	152.866	171.88	215.44	247.586	164.019	0.242265	0.31896	0.513265	0.499671	0.362069	0.264977	0.528571	0.367347	0.270068	0.389116	2.11865	10.5604	4.12945	3.02557	5.06051	5.46892	7.27307	12.6192	15.1815	14.4725	0	0	0	0	0	0	0	0	0	0	7.51118	18.5748	10.1545	8.93033	11.7847	13.4744	14.8401	20.1769	22.2706	23.9305	21.8163	0.204082	12.8776	18.551	7.88775	5.91837	3.87755	0.142857	0.244898	0	0	0	0	0	0	0	0	0	0	0.0102041
48	10	0.586087	1.44518	0.77701	0.716242	1.15844	1.74368	3.08097	4.01906	5.31505	2.69762	5.08961	3.87465	5.64641	1.27665	0.500154	3.05269	0.624048	1.09484	0.88007	3.45782	66.7092	103.357	77.8464	70.5997	114.815	133.223	209.788	245.83	287.578	169.519	0.491113	0.476959	0.340816	0.257077	0.299198	0.484529	0.242517	0.319618	0.251701	0.393878	2.20454	12.4802	5.18473	0.358831	1.85266	5.49047	8.19127	11.6844	15.8881	13.7345	0	0	0	0	0	0	0	0	0	0	7.03594	18.1475	11.5393	6.40549	8.44634	13.1128	16.7324	19.9601	24.956	22.1632	24.6837	0.591837	11.1224	24.6224	17.4796	8.18367	1.04082	0.357143	0.0102041	0.0714286	0	0	0	0	0	0	0	0	0.0714286	0
49	10	0.92822	1.6045	1.08599	0.723175	1.12099	1.78306	2.80825	3.67226	4.33852	2.8025	0.587957	1.70439	1.15419	0.583343	4.21472	1.86578	2.78064	3.81506	1.06489	2.72379	83.539	114.899	89.1742	70.9802	93.7673	136.105	193.556	221.63	254.68	164.578	0.241935	0.236669	0.236735	0.166886	0.494169	0.475642	0.387755	0.519091	0.340816	0.377551	4.04626	13.0493	8.04595	2.57189	4.93105	5.04982	9.9411	11.8095	14.9528	15.4032	0	0	0	0	0	0	0	0	0	0	10.9837	20.0518	15.8134	9.68235	11.5782	12.0157	18.7094	18.8545	22.8973	23.464	9.15306	0.0918367	1.10204	14.7959	8.06122	10.0306	1.81633	0.979592	0.0612245	0.0306122	0	0	0	0	0	0	0	0	0	0.306122
51	10	0.699459	1.82619	0.874495	0.704568	1.40924	2.44218	2.28305	3.77312	4.71903	3.10618	3.5093	1.07315	4.22155	3.32047	1.69801	1.29753	5.28504	1.51578	0.887701	1.26418	80.9518	127.804	83.5482	63.9675	124.349	179.387	160.112	230.278	263.7	200.921	0.513825	0.327189	0.485374	0.638249	0.375364	0.307768	0.648299	0.274523	0.289456	0.337415	1.74284	9.49124	5.36264	2.86468	2.15592	4.84665	7.30484	12.9559	15.7442	12.2374	0	0	0	0	0	0	0	0	0	0	7.58128	17.8441	10.5557	7.3983	9.29833	13.2886	14.1716	20.0249	24.5732	21.9824	20.5408	2.11224	12.1327	22.1837	15.9184	7.88775	5.52041	0.234694	0.0102041	0.102041	0	0	0	0	0	0	0	0	0.602041	0
52	10	0.641001	2.04521	0.856512	0.581132	0.9538	1.81729	2.94317	3.54063	4.3726	3.07081	2.9857	1.37004	1.74232	1.48721	2.18585	1.74604	1.05734	3.72732	1.96436	0.649399	66.03	133.213	72.4453	56.1268	99.4132	151.376	209.979	217.844	250.169	184.363	0.601053	0.264977	0.419388	0.532916	0.462099	0.471363	0.314286	0.515471	0.469048	0.329932	0.40902	10.3971	8.31582	3.13531	1.11543	3.80212	8.04449	10.1613	14.7298	13.4774	0	0	0	0	0	0	0	0	0	0	5.88967	19.0695	13.6094	8.36328	7.86513	10.9816	17.3161	17.2507	22.2515	24.0566	23.449	0.622449	5.06122	13.051	12.602	8.70408	1.90816	3.7449	0.132653	0	0	0	0	0	0	0	0	0	0	0
55	10	0.758989	1.58105	0.834139	0.697514	1.04101	1.61071	2.49207	3.20882	4.39103	3.09284	3.34004	2.88725	1.4978	1.89784	2.37714	3.8196	3.12489	3.96519	1.29484	2.48676	63.7596	113.891	73.8137	65.8404	100.318	134.6	173.761	213.078	256.285	172.794	0.56682	0.55102	0.464286	0.550362	0.606414	0.714944	0.440136	0.541475	0.362585	0.394558	2.26369	11.013	6.84025	3.89842	1.2838	5.01523	7.03825	9.02329	13.3073	13.4825	0	0	0	0	0	0	0	0	0	0	8.11369	18.544	12.6315	9.83788	7.11205	11.5606	14.1067	15.7895	20.4126	21.8128	21.1735	2.22449	5.89796	14.7551	17.5408	9.31633	7.17347	2.52041	0.0306122	0.122449	0	0	0	0	0	0	0	0	0	0
1	11	0.401606	0.922042	0.279285	0.268592	0.685547	1.02793	1.72414	2.57342	3.46263	1.93575	3.12291	1.62634	2.47169	4.53855	0.781662	3.15055	5.39194	3.12258	2.56529	2.58276	64.9111	109.321	57.3363	43.8701	108.085	108.408	151.014	208.359	245.799	166.064	0.380167	0.393787	0.393333	0.429869	0.205291	0.483632	0.453086	0.287933	0.363704	0.27284	-0.316543	6.142	3.11979	1.92972	0.710243	5.11502	5.06888	8.42375	11.9682	13.2019	0	0	0	0	0	0	0	0	0	0	5.22678	13.838	7.84596	6.58861	8.97966	10.4053	12.0426	16.1196	19.8752	22.1803	22.8519	4.79259	21.1037	25.8296	15.0519	13.4148	9.45926	1.84444	0.177778	0.0148148	0	0	0	0	0	0	0	0	0	0
2	11	0.328231	0.793913	0.4063	0.2443	0.460997	0.967683	2.22191	3.03915	3.58971	1.44397	3.07256	3.26542	2.60179	8.49653	1.95676	4.97231	0.703565	1.29949	2.03386	3.8445	60.6538	94.6462	64.1147	38.4171	73.9183	108.073	195.445	230.043	242.56	135.849	0.435842	0.454002	0.37284	0.787575	0.318008	0.616248	0.180494	0.244922	0.341481	0.402469	-0.904313	7.75776	2.98927	2.6619	1.34277	4.35376	4.10976	9.35229	12.9947	12.1609	0.00740741	0	0	0	0	0	0	0	0	0	4.44137	13.8156	7.89393	6.51045	8.03706	9.51397	11.8722	18.89	21.1681	19.5396	17.3111	4.93333	22.1481	28.037	19.8074	17.9407	10.6074	0.281481	0.0222222	0	0	0	0	0	0	0	0	0	0	0
10	11	0.402595	0.930351	0.412238	0.310508	0.368339	1.52012	1.89603	2.49556	3.16554	1.57345	4.00555	1.55852	3.27784	2.56005	3.26503	1.4163	2.76704	5.26883	2.13518	2.02071	59.6735	95.273	58.5095	49.9298	63.3133	139.248	162.156	187.741	222.942	128.211	0.522103	0.32951	0.461235	0.477897	0.478161	0.278136	0.469383	0.540741	0.322963	0.42321	0.0493568	10.5936	5.60712	-2.18288	1.63756	2.56341	5.83295	7.58752	11.5001	11.2192	0	0	0	0	0	0	0	0	0	0	4.62351	16.7527	10.4529	1.86051	6.64445	8.7412	12.5739	14.5051	18.9704	18.1178	25.9333	2.91111	12.0741	21.2741	23.9852	19.8	8.74074	4.94815	0.288889	0.474074	0	0	0	0	0	0	0	0	0.266667	0
11	11	0.300984	0.98944	0.373925	0.217205	0.527974	0.764371	1.52681	2.43189	2.48787	1.40343	3.50917	1.35547	2.19758	4.22811	3.38777	5.36319	4.84942	4.97208	2.75896	3.36884	50.5637	111.662	45.6257	36.6372	76.421	84.9841	133.536	181.025	182.423	125.445	0.383751	0.216487	0.458519	0.528793	0.583069	0.563202	0.624691	0.533333	0.44	0.603704	1.9576	10.5414	4.74585	1.24301	-1.70024	3.38224	5.27677	8.9537	10.2212	10.8365	0	0	0	0	0	0	0	0	0	0	5.96134	17.8217	9.44554	4.84273	3.64975	7.94305	11.15	15.4146	17.0214	17.4947	25.2889	0.177778	12.9704	19.5481	19.1259	20.5259	12.0741	1.92593	1.8	0.266667	0	0	0	0	0	0	0	0	0	0
12	11	0.312579	1.16021	0.423288	0.326074	0.513033	0.935225	1.50165	2.68643	3.25153	1.38542	3.33278	3.127	3.23469	3.4809	6.45439	2.9641	4.133	1.96405	3.07354	5.76079	43.2694	113.752	56.1878	42.6878	57.4845	101.771	128.947	194.785	215.885	126.647	0.554122	0.245639	0.648395	0.528315	0.807672	0.547909	0.620494	0.354361	0.479259	0.584691	1.98013	9.90372	3.39094	-2.21717	1.22248	-0.162194	3.43115	8.55599	13.7734	11.5343	0	0	0	0	0	0	0	0	0	0	6.36944	16.6009	8.66179	1.78016	5.08457	5.46013	9.80011	15.4587	20.8969	18.0063	26.2148	0.422222	12.8296	21.0519	24.0889	21.9259	17.0519	2.9037	0.0444444	0.192593	0	0	0	0	0	0	0	0	0	0
14	11	0.265997	1.09012	0.415717	0.475898	0.508939	1.07214	1.65396	2.29026	2.74359	2.28733	4.98772	1.29062	3.49632	1.54453	5.61851	2.96334	2.78156	2.03212	2.80507	2.05737	44.274	115.329	63.8643	51.4049	57.7276	116.229	141.009	182.833	203.199	176.285	0.642533	0.182557	0.539753	0.327121	0.581354	0.544325	0.465679	0.350538	0.37358	0.24963	1.06391	9.43433	0.81316	3.52691	2.95493	4.02918	3.95562	7.20866	10.3124	11.6106	0	0	0	0	0	0	0	0	0	0	4.40795	16.7109	6.00804	7.64645	7.11283	10.0829	10.1131	13.9445	17.4165	19.425	26.9111	0.422222	20.6889	23.963	24.2963	16.8222	17.4296	5.2963	0.288889	0.103704	0	0	0	0	0	0	0	0	0	0
16	11	0.353974	1.03755	0.607567	0.333047	0.569378	0.68007	1.83651	2.50012	3.63699	2.24655	1.91293	3.01781	1.83584	5.0616	5.17549	3.6094	2.22522	3.5926	3.16584	2.07027	57.2839	111.868	77.1831	47.4418	68.4596	78.8682	154.937	185.527	242.228	165.21	0.412903	0.308244	0.234815	0.454002	0.507672	0.530944	0.399012	0.430585	0.371358	0.324198	3.26227	6.6467	3.85767	0.284282	1.33446	3.89503	4.72782	8.38233	11.6702	12.4546	0	0	0	0	0	0	0	0	0	0	7.78493	14.0975	9.8788	5.15931	5.69318	9.07989	11.5313	15.1777	19.6887	21.1029	23.6444	2.2	12.037	28.2074	25.7037	16.7037	9.73333	7.01481	0.17037	0.948148	0	0	0	0	0	0	0	0	0	0
18	11	0.500866	1.09451	0.360945	0.213963	0.597605	1.43508	1.86707	2.81466	4.5166	1.46163	0.999119	0.94812	3.99265	1.46478	2.72427	1.7663	2.77006	1.76706	0.481689	3.89719	66.7929	118.472	55.7969	49.6884	79.4435	151.822	159.978	205.985	287.421	131.377	0.38853	0.210275	0.598025	0.427479	0.365517	0.274313	0.498025	0.239188	0.122222	0.427901	0.224367	6.75412	3.1827	0.873433	2.59603	2.25891	4.3155	9.45973	14.2639	11.7354	0	0	0	0	0	0	0	0	0	0	5.09246	14.1252	7.52585	4.41479	7.61525	10.2339	10.8535	17.0312	24.6401	18.5868	25.0815	7.06667	23.0222	26.9333	21.1111	14.4963	10.8519	0.688889	0.133333	0.355556	0	0	0	0	0	0	0	0	0	0
26	11	0.253128	1.22712	0.479051	0.504324	0.692736	1.23906	3.02717	1.93644	3.51547	2.34622	5.3186	2.09395	1.63805	3.1746	3.34324	2.54838	0.78637	4.43776	2.81926	2.05503	47.7741	126.696	65.0244	61.624	90.4048	118.534	226.535	158.769	239.496	177.072	0.738829	0.254241	0.345432	0.427479	0.482503	0.576105	0.139506	0.715651	0.525185	0.233086	0.811405	7.41177	5.74508	1.29699	-0.702988	0.921465	4.50925	6.19897	11.7863	11.9048	0	0	0	0	0	0	0	0	0	0	4.69526	15.4745	11.298	7.55341	5.02739	7.26521	14.3804	11.8039	19.6714	20.8882	29.3259	4.08889	9.05926	23.3407	27.2444	22.7481	7.25185	9.2963	0.925926	0.103704	0	0	0	0	0	0	0	0	0	0
28	11	0.280744	1.35082	0.387692	0.38209	0.4217	1.1798	1.11638	2.97777	4.10811	3.32061	5.97215	1.11668	2.27961	2.29249	2.91631	2.99466	5.66023	1.88601	0.683169	0.134067	46.6888	115.573	64.1799	62.4018	73.5786	125.41	109.433	213.117	253.414	211.031	0.822939	0.135723	0.392593	0.318996	0.568519	0.483154	0.747407	0.226045	0.205432	0.0153086	0.0529297	10.4117	1.85331	1.42403	-2.42609	1.66345	2.26849	10.163	12.9882	14.4598	0	0	0	0	0.0888889	0	0	0	0	0	4.21177	17.1908	5.96057	7.06795	2.49621	8.81094	7.51727	18.445	21.0433	23.4766	28.2741	1.14815	18.3704	21.4	20.5556	20.8963	19.9481	0.718518	0.785185	0	0	0	0	0	0	0	0	0	0.518519	0
33	11	0.316758	1.09344	0.350396	0.290586	0.631367	1.15523	2.12699	3.25391	3.31612	2.35686	1.43363	5.84368	3.19067	2.0012	2.26219	3.42641	2.05021	1.21888	3.01437	0.935962	57.3882	93.2304	52.2278	53.3611	82.8032	108.459	182.138	232.168	227.529	170.525	0.348626	0.594743	0.652593	0.403584	0.424339	0.614337	0.42	0.30681	0.511111	0.229383	0.190573	9.28498	3.88433	-1.86429	-1.54352	5.18344	3.21886	6.72352	11.0548	10.8574	0	0	0	0	0	0	0	0	0	0	5.58439	16.239	8.27477	3.45409	6.37183	11.8529	12.0441	15.1301	19.1326	21.3475	26.0741	1.51111	19.7111	24.6444	15.7333	9.6	11.4519	8.48148	0.259259	0.00740741	0	0	0	0	0	0	0	0	0	0
36	11	0.422029	0.905909	0.358658	0.251981	0.595596	1.57554	1.62116	3.01438	4.02344	1.82679	4.92384	3.44115	1.81153	6.65609	5.14387	0.854249	5.83721	3.80575	2.35663	3.75478	60.8503	88.7443	67.3669	39.4551	74.3779	144.803	132.726	214.197	259.473	136.283	0.688889	0.698925	0.298519	0.801434	0.607937	0.265711	0.685185	0.546476	0.295062	0.529877	0.794245	6.96677	2.4764	2.81927	1.53282	4.87562	3.76449	9.51383	12.3119	10.0127	0	0	0	0	0	0	0	0	0	0	5.61249	13.5567	8.72621	7.35303	6.68491	13.0561	10.2579	18.2167	21.2551	18.3236	24.9556	6.62222	19.7778	22.3704	22.1111	9.15556	18.3926	0.525926	0.140741	1.14074	0	0	0	0	0	0	0	0	0.0148148	0
37	11	0.392426	1.08433	0.497163	0.322557	0.682311	1.50985	2.57003	3.1473	3.91068	1.75025	3.57062	4.56842	4.42631	1.63472	5.48863	2.71213	2.68033	2.09453	1.1174	8.3348	63.5345	101.323	64.2659	52.7103	82.7848	142.573	197.726	218.557	261.687	131.957	0.620789	0.517324	0.465926	0.412425	0.63254	0.506332	0.298765	0.361051	0.290864	0.582716	0.133512	8.214	6.47742	2.75285	2.67914	1.29359	4.7431	8.64857	11.3206	10.5163	0	0	0	0	0	0	0	0	0	0	5.26396	15.525	12.6801	7.4906	9.27367	9.02114	14.0655	17.6885	20.6226	17.824	26.0741	1.66667	5.88889	17.8963	17.3407	19.5111	5.58519	1.91852	0.148148	1.64444	0	0	0	0	0	0	0	0	0	0
